StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q14_6_TEXT,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q29,Q30,Q31,Q32,Q32_10_TEXT,Q33,Q33_6_TEXT,Q34,Q35,Q35_16_TEXT,Q36,Q36_16_TEXT,Q37,Q37_16_TEXT,Q38,Q39,Q40,Q41,Q42,Q42_8_TEXT,Q43,Q44,Q45_1,Q46_1,Q47,Q48,Q48_16_TEXT,Q49_1_x,Q49_1_y,Q49_2_x,Q49_2_y,Q49_3_x,Q49_3_y,Q49_4_x,Q49_4_y,Q49_5_x,Q49_5_y,Q49_6_x,Q49_6_y,Q49_7_x,Q49_7_y,Q49_8_x,Q49_8_y,Q49_9_x,Q49_9_y,Q49_10_x,Q49_10_y,Q49,Q50,Q51,Q52,Q53,Q53_4_TEXT,Q54,Q55,Q55_6_TEXT,Q56,Q56_4_TEXT,Q57,Q57_6_TEXT
2025-05-14 12:05:50,2025-05-14 12:06:16,IP Address,143.58.233.68,16,26,False,2025-05-21 12:06:17,R_2BmlRc3kci2GhQy,,,,,51.5064,-0.02,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",22,Undergraduate,Biochemistry,Third,Male,Cisgender,Heterosexual,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 12:12:15,2025-05-14 12:13:16,IP Address,90.192.26.199,60,61,False,2025-05-21 12:13:22,R_23gcgxCYqOi0XVp,,,,,51.4626,-0.2059,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Biochemistry,Third,Female,Cisgender,Queer,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 12:26:51,2025-05-14 12:26:56,IP Address,146.179.86.169,2,5,False,2025-05-21 12:27:03,R_2p9WhhphGR7JTsn,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 12:48:28,2025-05-14 12:50:05,IP Address,80.6.39.12,98,96,False,2025-05-21 12:50:12,R_2nCWwJUUgxNoHOP,,,,,51.5113,-0.2714,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,None of the above,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 13:26:38,2025-05-14 13:28:27,IP Address,148.252.146.209,58,108,False,2025-05-21 13:28:30,R_2COZvcQieQYMS7D,,,,,51.4964,-0.1224,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Computing,Second,Male,Cisgender,Heterosexual,Yes,Weekly,"Beer,Wine,Spirits,Cider",Yes,Yes,"Because my friends do,To relax",,No,Hungover,1-3,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 13:42:32,2025-05-14 13:44:04,IP Address,143.58.204.251,16,91,False,2025-05-21 13:44:11,R_2QMuGXmGlVK4egP,,,,,51.4971,-0.0482,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Design Engineering,Second,Male,Cisgender,Heterosexual,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 13:44:33,2025-05-14 13:45:25,IP Address,146.169.206.157,33,51,False,2025-05-21 13:45:32,R_2MFagxQmDUlRRGF,,,,,51.5113,-0.2714,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",23,Undergraduate,Materials,Third,Male,Cisgender,Heterosexual,Yes,Every few months,"Beer,Wine,Spirits,Cider",No,No,To get drunk,,Yes,Hungover,0-1,Socially,"Cigarettes,Vapes,Snus/ Nicotine pouches",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 13:50:31,2025-05-14 13:51:19,IP Address,146.179.86.136,60,47,False,2025-05-21 13:51:23,R_8OpJKqTQl42ZXwZ,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Chemical Engineering,Second,Male,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 13:53:44,2025-05-14 13:54:45,IP Address,80.5.129.198,14,61,False,2025-05-21 13:54:52,R_2CJ0WybCGhZfMxN,,,,,51.5043,-0.2211,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Bioengineering,Second,Female,SKIP,Asexual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 13:52:43,2025-05-14 13:55:16,IP Address,148.252.140.172,60,153,False,2025-05-21 13:55:19,R_8MAtiqbAJ94edme,,,,,51.4964,-0.1224,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,JMC,Second,Prefer not to say,SKIP,SKIP,Yes,Weekly,"Spirits,Cider",No,Yes,"I like the taste,To relax",,No,Hungover,1-3,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 13:49:50,2025-05-14 13:58:11,IP Address,82.132.217.35,74,500,False,2025-05-21 13:58:13,R_2v1HEFHBVP18tOF,,,,,55.9335,-3.254,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Earth Science and Engineering,Second,Female,Cisgender,Bisexual,Yes,Daily,"Beer,Wine,Spirits,Cider",Yes,Yes,"I like the taste,To get drunk,Because my friends do,To relax,It's fun",,No,Blacked out,15+,Yes,"Cigarettes,Vapes,Snus/ Nicotine pouches","Pre–rolled, thin (Vogues)",Amber Leaf,9-11,Yes,Reusable with Pods,"Smok ","Lemon and lime ",A few hours,Two-three daily,10-15mg,4 dot,Nordic Spirit,,,,Yes,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Methamphetamine,Nitrous Oxide,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Smart Drugs (Adderall/Ritalin/ etc.)",,"Cocaine (powder),Ketamine",,"Heroin,Khat",,Ayahuasca,Fortnightly,,No,Self discovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 14:18:13,2025-05-14 14:20:35,IP Address,104.28.86.112,60,142,False,2025-05-21 14:20:37,R_2p6n3LbTL2bIyb4,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",22,Postgraduate - Taught,EEE/EIE,Fifth,Male,Cisgender,Heterosexual,Yes,Fortnightly,"Beer,Wine,Cider",Yes,Yes,"I like the taste,Because my friends do,To relax,It's fun,OTHER",Because my family do,Yes,Vomitted,1-3,No,,,,,,,,,,,,,,,,,No,Marijuana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 14:24:09,2025-05-14 14:35:37,IP Address,86.19.84.42,98,687,False,2025-05-21 14:35:41,R_2aRzXifbZ0nvDYR,,,,,51.4719,-0.1616,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",23,Postgraduate - Taught,EEE/EIE,Fifth,Male,Cisgender,Heterosexual,Yes,Fortnightly,"Beer,Wine,Cider",Yes,Yes,"I like the taste,Because my friends do,It's fun,OTHER",Because my family do,Yes,Vomitted,1-3,No,,,,,,,,,,,,,,,,,No,"Marijuana,MDMA/ Ecstasy,Nitrous Oxide,Anabolic Steroids",,OTHER,Took marajuana with alcohol once.,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Methamphetamine,Nitrous Oxide,Mephedrone,Benzodiazepines,Khat",,"Drugs proven by randomised controlled trials or meta analyses to be beneficial or healthy for overall health (marajuana debated to be the case) OR drugs that may be legalised in the future and prescribed to treat illnesses or substitutes for different medication (psilocybin to treat depression, steroids for lethargy, heroin as an alternative anaesthetic, etc.)",On Special Occasions,,No,"To enjoy yourself,OTHER",Steroids was a doctor prescription,"Once took marajuana and ended up being a bad trip (anxiety inducing, panic attack). I no longer touch marajuana (this was when I had it purchased legally in Spain, so this was 100% pure marajuana, guess I wasn’t in the right headspace for it).",,20,14,Alcohol,,,286,289,1174,570,582,570,,,,,,,,,,,,,,,"Union Building,Dalby Court,Other","Joint (pure marijuana, rolling paper)",Unsure,Yes,"Gummies,OTHER","This was the only consumption of marajuana. I never smoked it, but there was no option last query to say I didn’t smoke marajuana.",No,"Prescription,OTHER",“Dealer”: NOx was one time on the street by one guy selling balloons. The marajuana was bought once in Spain.,,,,
2025-05-14 15:37:45,2025-05-14 15:38:07,IP Address,90.203.100.102,16,22,False,2025-05-21 15:38:12,R_2fSLwJvDkDv6vs3,,,,,51.4863,-0.1916,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Physics,Fourth,Male,Cisgender,Gay,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 16:06:52,2025-05-14 16:08:18,IP Address,80.2.87.222,16,86,False,2025-05-21 16:08:20,R_2NnwqA7mKsVkbLW,,,,,51.5043,-0.2211,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,SKIP,SKIP,SKIP,SKIP,SKIP,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 16:27:42,2025-05-14 16:30:00,IP Address,137.220.77.133,74,138,False,2025-05-21 16:30:01,R_89uJAcGTyA3QpoF,,,,,51.4933,-0.1141,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,EEE/EIE,Second,Male,Cisgender,Heterosexual,Yes,Weekly,"Wine,Spirits,Cider",No,No,"I like the taste,To relax,It's fun",,Yes,Vomitted,4-6,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,,,Unsure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 17:07:23,2025-05-14 17:07:57,IP Address,5.68.75.46,16,34,False,2025-05-21 17:08:00,R_81jB4DNfRTxRXfY,,,,,51.5384,-0.039,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",22,Alumnus,Physics,SKIP,Female,Cisgender,Bisexual,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 17:19:19,2025-05-14 17:20:41,IP Address,146.179.86.147,58,82,False,2025-05-21 17:20:44,R_2szbmPPi8swZxAl,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Aeronautics,First,Male,SKIP,SKIP,Yes,Monthly,"Beer,Wine,Spirits,Cider",Yes,Yes,"To get drunk,Because my friends do,It's fun",,Yes,Blacked out,0-1,Yes,Snus/ Nicotine pouches,,,,,,,,,Once a week,8/9mg,3 dot,Zyn,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 18:06:11,2025-05-14 18:09:38,IP Address,95.214.229.43,84,206,False,2025-05-21 18:09:41,R_2fdv8hK9RnyVGSe,,,,,51.5043,-0.2211,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Chemistry,Second,Male,Cisgender,Heterosexual,Yes,Daily,"Beer,Spirits",Yes,No,"I like the taste,To get drunk,To relax,It's fun",,Yes,Blacked out,13-14,Yes,"Cigarettes,Vapes","Pre–rolled, regular size (Straights),Pre–rolled, thin (Vogues),Pre–rolled, large size (Superkings),Roll your own (Rollies)","Marlboro,Sterling,Mayfair,Amber Leaf,Imported Brands",20+,Yes,"Disposable,Reusable with e-Liquid",vape,apple,A day,,,,,,,,No,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,None of the above,,,Daily,,No,"Self discovery,Self–medication",,,,14,14,"Alcohol,Nicotine,Other Drugs","Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,893,676,875,646,883,482,689,848,572,790,388,775,288,721,226,689,206,417,363,559,"Library,Skempton,Dangoor Plaza,ACEX,Other",,,,,,,,,,,,
2025-05-14 21:55:10,2025-05-14 21:56:04,IP Address,106.195.37.237,60,54,False,2025-05-21 21:56:06,R_9vQuzL3ePHG4qhH,,,,,11.0102,76.9701,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Chemical Engineering,Second,Female,Cisgender,Bisexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 23:18:03,2025-05-14 23:19:00,IP Address,104.28.40.135,60,57,False,2025-05-21 23:19:08,R_8lU6PjIOdQVUDmh,,,,,51.477,-0.1959,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Biology,Second,Female,Cisgender,Bisexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 23:19:26,2025-05-14 23:20:27,IP Address,104.28.40.135,16,60,False,2025-05-21 23:20:28,R_24e76maqcLbRa13,,,,,51.477,-0.1959,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Biology,Second,Female,Cisgender,Bisexual,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14 23:20:41,2025-05-14 23:21:11,IP Address,104.28.40.135,60,30,False,2025-05-21 23:21:11,R_2WDAXhVozBadtgs,,,,,51.477,-0.1959,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Biology,Second,Female,Cisgender,Bisexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 02:18:34,2025-05-15 02:19:11,IP Address,146.169.141.245,58,37,False,2025-05-22 02:19:13,R_2RklE3k6cFQIeFI,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Physics,Third,Male,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 02:19:23,2025-05-15 02:20:29,IP Address,146.169.141.245,74,66,False,2025-05-22 02:20:33,R_2erXUaNXYBx47wk,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Physics,Third,Male,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Alcohol,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 02:25:34,2025-05-15 02:32:05,IP Address,146.179.86.179,60,391,False,2025-05-22 02:32:09,R_2DFQHgrP0SzXyeD,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",23,Undergraduate,Aeronautics,Third,Female,Transgender,Bisexual,Yes,2-3 times a week,"Beer,Wine,Spirits,Cider",No,I don't know/ unsure,"I like the taste,To relax",,Yes,Vomitted,13-14,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 02:45:37,2025-05-15 02:47:00,IP Address,146.179.86.172,30,82,False,2025-05-22 02:47:01,R_8imsnhJZHbehZ9Y,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,SKIP,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 03:00:54,2025-05-15 03:01:20,IP Address,147.12.163.158,2,26,False,2025-05-22 03:01:22,R_8Mm0qfs2JEtIZPt,,,,,51.5314,-0.1703,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 04:14:57,2025-05-15 04:16:37,IP Address,146.179.86.160,98,100,False,2025-05-22 04:16:45,R_25upRZRTtLYAhBv,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,JMC,First,Prefer not to say,Transgender,Pansexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Psilocybin,Nitrous Oxide,Heroin,Anabolic Steroids,Mephedrone,Benzodiazepines,Khat",,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 05:30:21,2025-05-15 05:32:19,IP Address,86.145.133.138,74,118,False,2025-05-22 05:32:24,R_89qkXAqEwgLurSh,,,,,57.1453,-2.0945,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Physics,First,Prefer not to say,Cisgender,Prefer not to say,Yes,Every few months,Spirits,Yes,I don't know/ unsure,It's fun,,No,Hungover,0-1,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 05:57:34,2025-05-15 06:00:15,IP Address,146.179.86.182,60,160,False,2025-05-22 06:00:15,R_2jqyXLCwr4xkN5T,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Materials,Second,Female,Cisgender,Heterosexual,Yes,2-3 times a week,"Beer,Wine,Spirits,Cider",No,Yes,"I like the taste,Because my friends do,It's fun",,Yes,Vomitted,10-12,Yes,"Cigarettes,Vapes","Pre–rolled, thin (Vogues)",OTHER,<1,No,Disposable,x,x,A week,,,,,,,,I have successfully quit,"Marijuana,OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 05:23:40,2025-05-15 06:10:15,IP Address,146.179.86.179,74,2794,False,2025-05-22 06:10:17,R_2AkacXXheYXnJGV,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Biochemistry,Second,Female,Cisgender,Bisexual,Yes,Weekly,"Beer,Wine,Cider",No,Yes,"To get drunk,To relax,It's fun",,Yes,Vomitted,1-3,No,,,,,,,,,,,,,,,,,No,"Marijuana,Psilocybin",,Marijuana,,"Cocaine (powder),Crack Cocaine,Ketamine,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,,On Special Occasions,,No,"To relax/ unwind,To feel good,To enjoy yourself,To experience something different",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 06:55:25,2025-05-15 06:58:13,IP Address,155.198.14.119,60,168,False,2025-05-22 06:58:20,R_2MKA1brwNeJ1WWg,,,,,51.3795,0.5558,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,EEE/EIE,Second,Male,Cisgender,Heterosexual,Yes,2-3 times a week,"Beer,Wine,Spirits,Cider",Yes,No,"I like the taste,To get drunk,To relax,It's fun",,Yes,Blacked out,10-12,Yes,Vapes,,,,,Reusable with Pods,IQOS,MINT,A week,,,,,,,,No,Marijuana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 07:09:15,2025-05-15 07:09:37,IP Address,146.179.86.183,16,21,False,2025-05-22 07:09:43,R_2TAlVJmC015c48x,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,Bioengineering,Second,SKIP,SKIP,SKIP,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 07:16:22,2025-05-15 07:17:44,IP Address,146.179.86.129,33,81,False,2025-05-22 07:17:48,R_24PmqEFEDqkyBtQ,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",21,Undergraduate,Biology,Third,Female,Cisgender,Bisexual,Yes,Weekly,"Beer,Wine,Spirits,Cider",Yes,No,"To get drunk,To relax",,Yes,Blacked out,1-3,Socially,"Cigarettes,Vapes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 08:02:30,2025-05-15 08:02:50,IP Address,146.179.86.179,2,19,False,2025-05-22 08:02:57,R_8iAtSvEdretYgEN,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 09:13:05,2025-05-15 09:13:48,IP Address,146.179.86.138,60,43,False,2025-05-22 09:13:58,R_8pkrvqCFv0p7aAp,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",18,Undergraduate,Chemical Engineering,First,Female,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 09:51:06,2025-05-15 09:53:32,IP Address,146.179.86.137,74,146,False,2025-05-22 09:53:41,R_2uR05FHfnkIAgC5,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",20,Undergraduate,JMC,Second,Male,SKIP,SKIP,Yes,Daily,Beer,Yes,Yes,"I like the taste,To get drunk,Because my friends do,To relax,It's fun",,Yes,Hospitalised,13-14,No,,,,,,,,,,,,,,,,,No,Marijuana,,None of the above,,"Ketamine,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone",,,On Special Occasions,,No,To experience something different,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15 15:39:04,2025-05-15 15:40:11,IP Address,31.127.159.228,60,67,False,2025-05-22 15:40:15,R_2qjxd3MXIdMRM4H,,,,,51.5329,-0.005,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",19,Undergraduate,Design Engineering,Second,Female,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23 04:07:37,2025-05-23 04:09:00,IP Address,146.179.86.131,100,82,True,2025-05-23 04:09:00,R_2z6kKuv3jxlmTQw,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",18,Undergraduate,Chemistry,First,Female,Cisgender,Heterosexual,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,None of the above,,,,"Marijuana,Cocaine (powder),Crack Cocaine,MDMA/ Ecstasy,Ketamine,Acid/ LSD,Psilocybin,Alcohol,Methamphetamine,Nitrous Oxide,Heroin,Anabolic Steroids,Amphetamines (speed, ice, uppers, etc),Mephedrone,Smart Drugs (Adderall/Ritalin/ etc.),Benzodiazepines,Khat",,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23 05:36:05,2025-05-23 05:44:48,IP Address,146.179.86.164,100,522,True,2025-05-23 05:44:48,R_8s56VxU0GG96QMr,,,,,51.5005,-0.1905,qr,EN,"By completing this survey, you consent to us using the information provided as described above.",22,Undergraduate,Physics,Fourth,Female,Cisgender,Heterosexual,Yes,2-3 times a week,"Beer,Wine,Spirits",Yes,Yes,"I like the taste,To get drunk,Because my friends do,To relax,It's fun",,I don't know/ Unsure,,1-3,Yes,Cigarettes,"Pre–rolled, regular size (Straights),Roll your own (Rollies)",Marlboro,<1,No,,,,,,,,,,,,No,Marijuana,,None of the above,,"Crack Cocaine,Acid/ LSD,Psilocybin,Methamphetamine,Heroin,Amphetamines (speed, ice, uppers, etc),Mephedrone,Benzodiazepines,Khat",,,On Special Occasions,,No,"To relax/ unwind,To feel good,To experience something different",,I had palpitations and thought my heart was going to explode.,,16,18,"Alcohol,Nicotine,Other Drugs",Marijuana,,1102,553,,,,,,,,,,,,,,,,,,,Prince's Gardens,"Joint (pure marijuana, rolling paper),THC vape (Cart, Penjamins, etc)",No,No,,,No,Bumming off a friend,,,,,
